1995	0.053649792941467336
1993	0.05241362259719389
1994	0.051239260770134125
1992	0.050373941529142714
1996	0.047592558254527476
1991	0.04654181346189505
1997	0.04648000494468138
1990	0.04345138760121145
1998	0.03900117436182706
1989	0.03844489770690401
2010	0.031893194882254776
1987	0.029791705296989924
1988	0.029111811607639534
2011	0.02540330057481921
2009	0.024043513196118426
2012	0.023796279127263738
2000	0.021262129921503184
1985	0.02089127881822115
1986	0.020149576611657085
1999	0.020149576611657085
2002	0.019840534025588726
1984	0.01866617219852896
2001	0.018233512578033254
2013	0.016502874096050436
2008	0.015575746337845356
1983	0.015452129303418011
2003	0.014957661165708635
1982	0.014710427096853947
2014	0.014339575993571914
2007	0.011372767167315657
2004	0.010940107546819951
1981	0.01026021385746956
2005	0.00970393720254651
2006	0.00933308609926448
1980	0.008962234995982447
1979	0.0074788305828543174
2015	0.006489894307435564
1977	0.0048210643426664194
1978	0.004759255825452747
1976	0.0039557451016750105
1975	0.0037703195500339948
1974	0.0033376599295382903
1972	0.0029050003090425863
1973	0.0021632981024785215
1900	0.0021014895852648494
1910	0.0017306384819828172
1912	0.0016688299647691451
1971	0.0016688299647691451
1905	0.001607021447555473
1911	0.001607021447555473
1968	0.001421595895914457
1970	0.001297978861487113
1902	0.0011743618270597688
1967	0.0011125533098460968
1908	0.0010507447926324247
1909	0.0010507447926324247
2020	0.0010507447926324247
1904	0.0008035107237777365
1903	0.0007417022065640646
1907	0.0006798936893503925
1965	0.0006798936893503925
1966	0.0006798936893503925
1969	0.0006798936893503925
2016	0.0006798936893503925
1906	0.0006180851721367204
1901	0.0004944681377093763
1957	0.0004944681377093763
1964	0.0004944681377093763
2019	0.0004944681377093763
1960	0.0004326596204957043
1961	0.0004326596204957043
1962	0.0004326596204957043
1963	0.0003708511032820323
2017	0.0003708511032820323
2030	0.0003708511032820323
1954	0.0003090425860683602
2091	0.0003090425860683602
1919	0.00024723406885468816
1920	0.00024723406885468816
1928	0.00024723406885468816
1953	0.00024723406885468816
2018	0.00024723406885468816
1945	0.00018542555164101615
1947	0.00018542555164101615
1950	0.00018542555164101615
2021	0.00018542555164101615
2045	0.00018542555164101615
2089	0.00018542555164101615
2090	0.00018542555164101615
2098	0.00018542555164101615
2099	0.00018542555164101615
1939	0.00012361703442734408
1948	0.00012361703442734408
1949	0.00012361703442734408
1955	0.00012361703442734408
1956	0.00012361703442734408
1958	0.00012361703442734408
1959	0.00012361703442734408
2025	0.00012361703442734408
2032	0.00012361703442734408
2035	0.00012361703442734408
2060	0.00012361703442734408
2080	0.00012361703442734408
1917	6.180851721367204e-05
1921	6.180851721367204e-05
1922	6.180851721367204e-05
1926	6.180851721367204e-05
1929	6.180851721367204e-05
1930	6.180851721367204e-05
1931	6.180851721367204e-05
1934	6.180851721367204e-05
1940	6.180851721367204e-05
1943	6.180851721367204e-05
1944	6.180851721367204e-05
1951	6.180851721367204e-05
1952	6.180851721367204e-05
2024	6.180851721367204e-05
2026	6.180851721367204e-05
2027	6.180851721367204e-05
2028	6.180851721367204e-05
2029	6.180851721367204e-05
2031	6.180851721367204e-05
2040	6.180851721367204e-05
2043	6.180851721367204e-05
2050	6.180851721367204e-05
2051	6.180851721367204e-05
2053	6.180851721367204e-05
2054	6.180851721367204e-05
2055	6.180851721367204e-05
2056	6.180851721367204e-05
2061	6.180851721367204e-05
2066	6.180851721367204e-05
2068	6.180851721367204e-05
2075	6.180851721367204e-05
2076	6.180851721367204e-05
2079	6.180851721367204e-05
2085	6.180851721367204e-05
2088	6.180851721367204e-05
2093	6.180851721367204e-05
2094	6.180851721367204e-05
