LLLLLLLLLLL	0.9741348932271477
UUUUUUUUUUU	0.014483050250193813
ULLLLLLLLLL	0.00859820988089365
LLLLLLLLLLU	0.0005990556064557051
ULLLLLULLLL	0.0003171470857706674
ULLLLULLLLL	0.0002819085206850377
LLLLLLLLLUU	0.00014095426034251886
LLLLLLLULLL	0.00014095426034251886
UUULLLLLLLL	0.00014095426034251886
LLLLLLULLLL	0.00010571569525688914
ULLLLLLLLLU	0.00010571569525688914
UULLLLLLLLL	0.00010571569525688914
LLLLLLLLULL	7.047713017125943e-05
LLLLLULLLLL	7.047713017125943e-05
LULLLLLLLLL	7.047713017125943e-05
ULLLLLLULLL	7.047713017125943e-05
ULLLLULLULL	7.047713017125943e-05
ULLLULLULLL	7.047713017125943e-05
LLLLLLLLUUU	3.5238565085629714e-05
LLLLLLLUUUU	3.5238565085629714e-05
LLLLLLUUULL	3.5238565085629714e-05
LLLLULLLLLL	3.5238565085629714e-05
LLLLUUUUUUU	3.5238565085629714e-05
LLLUUULLLLL	3.5238565085629714e-05
ULLLLLLLULL	3.5238565085629714e-05
ULLLLLLULLU	3.5238565085629714e-05
ULLLLLULLUL	3.5238565085629714e-05
ULLULLULLLL	3.5238565085629714e-05
UULLLULLLLL	3.5238565085629714e-05
UUUUUULLLLL	3.5238565085629714e-05
