D10	0.12725722399229542
D11	0.10470991735851785
D6	0.08636510709894518
A4	0.06996166744702152
A8	0.061953323360017666
A7	0.055748550633610075
A6	0.0521398852688037
A9	0.04765037057338952
A5	0.045454718482228845
A10	0.035956467619080244
D3	0.03500177007320109
D8	0.030318879638828934
D1	0.02911142325305195
D9	0.02789635364920575
D2	0.0254822021994587
A11	0.021604790236809147
A1	0.01613773834130818
A3	0.015286580561170304
D7	0.014925714024689667
O1	0.014634889094445777
D4	0.012687427912341407
A2	0.012548867343481753
A12	0.012376808615117568
Y1	0.012317425514177716
A13	0.006131685832943156
D12	0.0055462293634207715
D5	0.0037487485772798733
A14	0.0031412137753567743
D13	0.001612479587059052
O2	0.0014731576963924766
A15	0.0014632605129025014
K4	0.0013049055770628967
D14	0.0008877012268700919
A16	0.0007879680701634177
O3	0.0007559925542727283
K5	0.0005983989402400448
K6	0.0004704968766772871
K7	0.0004674515894496024
E	0.00046212233680115416
D15	0.0003798995816536671
W	0.0003022447573477071
A17	0.00029234757385773177
O4	0.00026722395422933295
D16	0.00022763522026943178
K10	0.00021012481871024474
K8	0.00020175027883411178
D18	0.00018652384269568826
A18	0.0001560709704188412
O6	0.0001560709704188412
K9	9.364258225130472e-05
D20	8.75520077959353e-05
K11	7.689350249903884e-05
O5	7.46095370782753e-05
D19	6.623499720214236e-05
O8	5.786045732600942e-05
D17	5.557649190524589e-05
O10	5.481517009832471e-05
A19	5.1769882870640004e-05
O7	4.567930841527059e-05
A32	3.958873395990118e-05
O9	3.958873395990118e-05
D32	3.57821249252953e-05
X1	3.3498159504531765e-05
K12	3.197551589068941e-05
D21	3.121419408376824e-05
A26	2.5884941435320002e-05
A21	2.3600976014556472e-05
O11	2.0555688786871766e-05
A20	1.979436697995059e-05
D24	1.8271723366108236e-05
O12	1.6749079752265882e-05
A22	1.5987757945344706e-05
A23	1.5987757945344706e-05
O32	1.5987757945344706e-05
D27	1.5226436138423531e-05
D30	1.4465114331502354e-05
D22	1.2942470717660001e-05
A24	1.1419827103817648e-05
D23	1.0658505296896471e-05
K13	9.897183489975294e-06
K20	7.6132180692117655e-06
A25	6.851896262290589e-06
D31	6.851896262290589e-06
D25	6.090574455369412e-06
O13	6.090574455369412e-06
D26	5.3292526484482356e-06
O16	5.3292526484482356e-06
A27	4.567930841527059e-06
A29	4.567930841527059e-06
O14	4.567930841527059e-06
O15	4.567930841527059e-06
O20	4.567930841527059e-06
D28	3.8066090346058827e-06
A31	3.045287227684706e-06
D29	3.045287227684706e-06
K18	3.045287227684706e-06
O17	3.045287227684706e-06
A28	2.2839654207635295e-06
A30	2.2839654207635295e-06
K16	2.2839654207635295e-06
K19	2.2839654207635295e-06
O18	2.2839654207635295e-06
O21	2.2839654207635295e-06
O34	2.2839654207635295e-06
K14	1.522643613842353e-06
K15	1.522643613842353e-06
K17	1.522643613842353e-06
O19	1.522643613842353e-06
O22	1.522643613842353e-06
O23	1.522643613842353e-06
O29	1.522643613842353e-06
O30	1.522643613842353e-06
K24	7.613218069211765e-07
O24	7.613218069211765e-07
O25	7.613218069211765e-07
O26	7.613218069211765e-07
O27	7.613218069211765e-07
O31	7.613218069211765e-07
O33	7.613218069211765e-07
